Node Number	Shear Elastic Strain (mm/mm)
1285	-2.191e-004
1286	-7.4899e-005
1287	-8.3956e-005
1288	-9.3583e-005
1289	-1.0401e-004
1290	-1.1555e-004
1291	-1.2857e-004
1292	-1.4343e-004
1293	-1.6055e-004
1294	-1.8034e-004
1295	-2.0326e-004
1296	-2.2977e-004
1297	-2.603e-004
1298	-2.952e-004
1299	-3.3466e-004
1300	-3.7853e-004
1301	-4.2621e-004
1302	-4.7649e-004
1303	-5.2741e-004
1304	-5.768e-004
1305	-8.3747e-005
1306	-8.3099e-005
1307	-8.2311e-005
1308	-8.1437e-005
1309	-8.0397e-005
1310	-7.9137e-005
1311	-7.7628e-005
1312	-7.5864e-005
1313	-7.3849e-005
1314	-7.1595e-005
1315	-6.9117e-005
1316	-6.6433e-005
1317	-6.3559e-005
1318	-6.0516e-005
1319	-5.7327e-005
1320	-5.4017e-005
1321	-5.0617e-005
1322	-4.7168e-005
1323	-4.3746e-005
1324	-5.8729e-005
1325	-5.754e-005
1326	-5.6228e-005
1327	-5.4984e-005
1328	-5.3904e-005
1329	-5.3018e-005
1330	-5.2305e-005
1331	-5.172e-005
1332	-5.1204e-005
1333	-5.0701e-005
1334	-5.0157e-005
1335	-4.9523e-005
1336	-4.8748e-005
1337	-4.7783e-005
1338	-4.6575e-005
1339	-4.507e-005
1340	-4.3213e-005
1341	-4.0948e-005
1342	-3.822e-005
1343	3.8145e-006
1344	5.4938e-006
1345	1.1905e-006
1346	3.2695e-006
1347	-1.1851e-006
1348	1.4136e-006
1349	-3.505e-006
1350	-2.552e-007
1351	-5.8055e-006
1352	-1.8282e-006
1353	-8.0765e-006
1354	-3.349e-006
1355	-1.0307e-005
1356	-4.8354e-006
1357	-1.2493e-005
1358	-6.296e-006
1359	-1.4637e-005
1360	-7.7366e-006
1361	-1.6744e-005
1362	-9.1635e-006
1363	-1.8823e-005
1364	-1.0584e-005
1365	-2.0888e-005
1366	-1.2005e-005
1367	-2.2951e-005
1368	-1.3439e-005
1369	-2.5028e-005
1370	-1.4895e-005
1371	-2.7133e-005
1372	-1.6385e-005
1373	-2.9283e-005
1374	-1.7925e-005
1375	-3.1492e-005
1376	-1.9527e-005
1377	-3.3777e-005
1378	-2.1209e-005
1379	-3.6152e-005
1380	-2.2986e-005
1381	-3.863e-005
1382	-2.4878e-005
1383	-4.1224e-005
1384	-2.6902e-005
1385	-4.3943e-005
1386	-2.908e-005
1387	-4.6795e-005
1388	-3.1434e-005
1389	-4.9787e-005
1390	-3.3984e-005
1391	-5.2925e-005
1392	-3.6754e-005
1393	-5.6209e-005
1394	-3.9763e-005
1395	-5.9646e-005
1396	-4.3019e-005
1397	-6.3005e-005
1398	-4.6614e-005
1399	-6.6053e-005
1400	-5.0791e-005
1401	7.3521e-006
1402	7.404e-006
1403	5.5301e-006
1404	5.7463e-006
1405	4.2308e-006
1406	4.7501e-006
1407	3.2333e-006
1408	4.0533e-006
1409	2.4024e-006
1410	3.4832e-006
1411	1.6485e-006
1412	2.9369e-006
1413	9.1399e-007
1414	2.3532e-006
1415	1.5986e-007
1416	1.6947e-006
1417	-6.3984e-007
1418	9.3814e-007
1419	-1.503e-006
1420	6.8792e-008
1421	-2.4427e-006
1422	-9.2282e-007
1423	-3.4689e-006
1424	-2.0424e-006
1425	-4.5896e-006
1426	-3.2928e-006
1427	-5.812e-006
1428	-4.6745e-006
1429	-7.1422e-006
1430	-6.1859e-006
1431	-8.5859e-006
1432	-7.8231e-006
1433	-1.0148e-005
1434	-9.5798e-006
1435	-1.1834e-005
1436	-1.1448e-005
1437	-1.3647e-005
1438	-1.3415e-005
1439	-1.559e-005
1440	-1.547e-005
1441	-1.7665e-005
1442	-1.7594e-005
1443	-1.9872e-005
1444	-1.977e-005
1445	-2.2209e-005
1446	-2.1975e-005
1447	-2.4672e-005
1448	-2.4188e-005
1449	-2.7252e-005
1450	-2.6385e-005
1451	-2.9938e-005
1452	-2.8545e-005
1453	-3.2716e-005
1454	-3.064e-005
1455	-3.557e-005
1456	-3.2644e-005
1457	-3.8575e-005
1458	-3.4335e-005
1459	6.784e-004
1460	-1.1093e-006
1461	-8.2618e-007
1462	6.3339e-006
1463	1.5806e-005
1464	2.2883e-005
1465	2.91e-005
1466	3.5218e-005
1467	4.242e-005
1468	5.1001e-005
1469	6.3402e-005
1470	7.89e-005
1471	1.0528e-004
1472	1.4179e-004
1473	2.0264e-004
1474	3.2024e-004
1475	4.6004e-004
1476	-6.1724e-006
1477	8.0951e-006
1478	5.5768e-006
1479	-6.9219e-005
1480	1.9975e-005
1481	2.1554e-004
1482	-5.2416e-005
1483	-7.1101e-006
1484	2.6802e-005
1485	-1.5882e-006
1486	1.6493e-005
1487	-3.1273e-005
1488	2.7355e-005
1489	5.9546e-004
1490	6.3431e-006
1491	1.9302e-005
1492	5.887e-005
1493	-6.4469e-004
1494	-1.2791e-003
1495	2.1538e-005
1496	2.0367e-005
1497	1.8452e-005
1498	1.5903e-005
1499	1.321e-005
1500	1.0578e-005
1501	8.1037e-006
1502	5.8101e-006
1503	3.735e-006
1504	1.9434e-006
1505	5.1569e-007
1506	-4.6931e-007
1507	-9.4878e-007
1508	-8.8469e-007
1509	-2.7018e-007
1510	8.6515e-007
1511	2.4442e-006
1512	4.2997e-006
1513	6.0949e-006
1514	8.075e-006
1515	9.3073e-006
1516	8.6098e-006
1517	7.5498e-006
1518	6.5275e-006
1519	5.498e-006
1520	4.5205e-006
1521	3.6109e-006
1522	2.7864e-006
1523	2.056e-006
1524	1.4245e-006
1525	8.929e-007
1526	4.5991e-007
1527	1.2238e-007
1528	-1.2398e-007
1529	-2.8418e-007
1530	-3.6344e-007
1531	-3.6731e-007
1532	-3.0128e-007
1533	-1.7091e-007
1534	1.8267e-008
1535	2.609e-007
1536	5.5206e-007
1537	8.8791e-007
1538	1.2667e-006
1539	1.6912e-006
1540	2.1754e-006
1541	2.7703e-006
1542	3.7485e-006
1543	9.0251e-006
1544	2.1088e-005
1545	2.4165e-005
1546	2.7699e-005
1547	2.8152e-005
1548	2.231e-005
1549	1.9106e-005
1550	2.2249e-005
1551	2.3652e-005
1552	2.414e-005
1553	2.3869e-005
1554	2.3008e-005
1555	2.1678e-005
1556	1.9974e-005
1557	1.7966e-005
1558	1.5711e-005
1559	1.3255e-005
1560	1.0633e-005
1561	7.8787e-006
1562	5.0202e-006
1563	2.0838e-006
1564	-9.0579e-007
1565	-3.9251e-006
1566	-6.9526e-006
1567	-9.971e-006
1568	-1.2971e-005
1569	-1.5956e-005
1570	-1.895e-005
1571	-2.2009e-005
1572	-2.5215e-005
1573	-2.8699e-005
1574	-3.2576e-005
1575	-3.7126e-005
1576	-4.2259e-005
1577	-5.7389e-005
1578	-1.0275e-004
1579	-1.4825e-004
1580	-2.0047e-004
1581	-2.5846e-004
1582	-3.2152e-004
1583	-3.8893e-004
1584	-4.5985e-004
1585	-5.3331e-004
1586	-6.0815e-004
1587	-6.8309e-004
1588	-7.5672e-004
1589	-8.2772e-004
1590	-8.9501e-004
1591	-9.5814e-004
1592	-1.0175e-003
1593	-1.0744e-003
1594	-1.1303e-003
1595	-1.1872e-003
1596	-1.2508e-003
1597	1.0001e-004
1598	1.5222e-004
1599	3.0256e-004
1600	4.3507e-004
1601	2.0483e-004
1602	1.1124e-004
1603	5.5398e-005
1604	1.1819e-005
1605	-1.897e-005
1606	-4.0992e-005
1607	-5.6393e-005
1608	-6.6819e-005
1609	-7.3325e-005
1610	-7.6583e-005
1611	-7.701e-005
1612	-7.4823e-005
1613	-7.0062e-005
1614	-6.3036e-005
1615	-4.6971e-005
1616	-4.507e-005
1617	-4.3147e-005
1618	-4.1278e-005
1619	-3.9414e-005
1620	-3.7521e-005
1621	-3.5578e-005
1622	-3.358e-005
1623	-3.153e-005
1624	-2.9431e-005
1625	-2.7286e-005
1626	-2.5101e-005
1627	-2.2878e-005
1628	-2.0625e-005
1629	-1.8347e-005
1630	-1.6052e-005
1631	-1.3755e-005
1632	-1.1477e-005
1633	-9.1209e-006
1634	-6.1958e-006
1635	-3.4707e-006
1636	-1.4596e-006
1637	5.5193e-007
1638	2.4178e-006
1639	4.1424e-006
1640	5.7226e-006
1641	7.1618e-006
1642	8.4639e-006
1643	9.6343e-006
1644	1.0679e-005
1645	1.1605e-005
1646	1.2421e-005
1647	1.3134e-005
1648	1.3754e-005
1649	1.4292e-005
1650	1.4759e-005
1651	1.517e-005
1652	1.5542e-005
1653	1.5894e-005
1654	1.6251e-005
1655	1.6644e-005
1656	1.7107e-005
1657	1.7685e-005
1658	1.8425e-005
1659	1.9375e-005
1660	2.0578e-005
1661	2.2087e-005
1662	2.4011e-005
1663	5.7691e-006
1664	5.7567e-006
1665	4.2387e-006
1666	1.7006e-006
1667	-1.2822e-006
1668	-4.2458e-006
1669	-6.8663e-006
1670	-8.9861e-006
1671	-1.0561e-005
1672	-1.1616e-005
1673	-1.2203e-005
1674	-1.238e-005
1675	-1.2193e-005
1676	-1.1676e-005
1677	-1.0854e-005
1678	-9.7432e-006
1679	-8.3607e-006
1680	-6.7175e-006
1681	-4.8072e-006
1682	-3.2184e-007
1683	-4.7023e-007
1684	-9.77e-008
1685	4.7202e-007
1686	1.0398e-006
1687	1.5807e-006
1688	2.0763e-006
1689	2.5241e-006
1690	2.9262e-006
1691	3.2879e-006
1692	3.6157e-006
1693	3.916e-006
1694	4.1941e-006
1695	4.4539e-006
1696	4.6976e-006
1697	4.926e-006
1698	5.1387e-006
1699	5.3348e-006
1700	5.5135e-006
1701	5.6752e-006
1702	5.8221e-006
1703	5.9606e-006
1704	6.103e-006
1705	6.273e-006
1706	6.5152e-006
1707	6.916e-006
1708	7.6531e-006
1709	9.109e-006
1710	1.1934e-005
1711	-6.0127e-004
1712	-6.0461e-004
1713	-5.8724e-004
1714	-5.5351e-004
1715	-5.0836e-004
1716	-4.5656e-004
1717	-4.0212e-004
1718	-3.4824e-004
1719	-2.9733e-004
1720	-2.5098e-004
1721	-2.1e-004
1722	-1.7459e-004
1723	-1.4446e-004
1724	-1.1908e-004
1725	-9.7782e-005
1726	-7.9854e-005
1727	-6.4637e-005
1728	-5.151e-005
1729	-3.9851e-005
1730	-2.9188e-005
1731	-2.7164e-005
1732	-2.4063e-005
1733	-2.0816e-005
1734	-1.7553e-005
1735	-1.4356e-005
1736	-1.126e-005
1737	-8.2915e-006
1738	-5.4644e-006
1739	-2.7848e-006
1740	-2.5339e-007
1741	2.1328e-006
1742	4.3783e-006
1743	6.4882e-006
1744	8.4666e-006
1745	1.0316e-005
1746	1.2038e-005
1747	1.3631e-005
1748	1.509e-005
1749	1.6407e-005
1750	1.7572e-005
1751	1.857e-005
1752	1.9387e-005
1753	2.0005e-005
1754	2.042e-005
1755	2.0658e-005
1756	2.0833e-005
1757	2.1409e-005
1758	2.3472e-005
1759	-2.5073e-004
1760	-7.0189e-005
1761	-2.9977e-005
1762	-5.1336e-006
1763	-4.1726e-005
1764	-1.8716e-005
1765	-1.196e-005
1766	-5.793e-006
1767	-4.0921e-006
1768	-2.6561e-006
1769	8.1982e-006
1770	-1.2617e-003
1771	4.6324e-005
1772	6.8087e-004
1773	4.6665e-004
1774	1.7387e-004
1775	1.3749e-004
1776	7.8498e-005
1777	5.5338e-005
1778	3.5515e-005
1779	2.5834e-005
1780	1.7934e-005
1781	1.3391e-005
1782	1.0004e-005
1783	7.7352e-006
1784	5.7711e-006
1785	4.0715e-006
1786	3.2281e-006
1787	5.7428e-006
1788	4.882e-005
1789	6.7721e-006
1790	-9.1588e-006
1791	-2.4949e-005
1792	-3.9805e-005
1793	-5.5954e-005
1794	-7.3867e-005
1795	-9.4205e-005
1796	-1.1784e-004
1797	-1.4571e-004
1798	-1.7941e-004
1799	-2.2135e-004
1800	-2.7822e-004
1801	-3.6104e-004
1802	-8.9597e-004
1803	-8.094e-004
1804	3.5787e-006
1805	4.5795e-004
1806	2.5131e-004
1807	1.9939e-004
1808	1.2359e-004
1809	9.8142e-005
1810	6.9961e-005
1811	5.7106e-005
1812	4.4352e-005
1813	3.6256e-005
1814	2.8904e-005
1815	2.2785e-005
1816	1.6555e-005
1817	1.0141e-005
1818	4.0459e-006
1819	-7.397e-007
1820	-4.5149e-004
1821	-3.2511e-004
1822	-2.4179e-004
1823	-1.8476e-004
1824	-1.4408e-004
1825	-1.1242e-004
1826	-8.7254e-005
1827	-6.6735e-005
1828	-4.9584e-005
1829	-3.4856e-005
1830	-2.2139e-005
1831	-8.7544e-006
1832	2.2142e-006
1833	4.2693e-005
1834	-8.9917e-004
1835	9.1024e-006
1836	1.0545e-005
1837	1.062e-005
1838	9.3314e-006
1839	7.1159e-006
1840	4.492e-006
1841	1.9119e-006
1842	-3.8021e-007
1843	-2.2932e-006
1844	-3.8238e-006
1845	-5.0061e-006
1846	-5.8824e-006
1847	-6.49e-006
1848	-6.8531e-006
1849	-6.9805e-006
1850	-6.8634e-006
1851	-6.476e-006
1852	-5.7671e-006
1853	-4.6419e-006
1854	-2.6887e-006
1855	-2.0785e-006
1856	-1.2302e-006
1857	-5.976e-007
1858	-6.8557e-008
1859	3.5591e-007
1860	6.7664e-007
1861	8.9839e-007
1862	1.0344e-006
1863	1.1042e-006
1864	1.1305e-006
1865	1.1358e-006
1866	1.1394e-006
1867	1.1559e-006
1868	1.1953e-006
1869	1.2626e-006
1870	1.3591e-006
1871	1.4834e-006
1872	1.6323e-006
1873	1.8015e-006
1874	1.9864e-006
1875	2.1828e-006
1876	2.3879e-006
1877	2.6017e-006
1878	2.8309e-006
1879	3.0979e-006
1880	3.4664e-006
1881	4.117e-006
1882	5.792e-006
1883	1.9323e-005
1884	1.9922e-005
1885	2.09e-005
1886	2.1324e-005
1887	2.1253e-005
1888	2.0756e-005
1889	1.9908e-005
1890	1.8773e-005
1891	1.7405e-005
1892	1.5842e-005
1893	1.4118e-005
1894	1.2257e-005
1895	1.0279e-005
1896	8.1951e-006
1897	6.0158e-006
1898	3.7445e-006
1899	1.3801e-006
1900	-1.0845e-006
1901	-3.6622e-006
1902	-6.372e-006
1903	-9.2378e-006
1904	-1.2286e-005
1905	-1.5544e-005
1906	-1.9033e-005
1907	-2.2767e-005
1908	-2.6746e-005
1909	-3.0983e-005
1910	-3.5407e-005
1911	-3.792e-005
1912	-5.953e-005
1913	-7.8781e-005
1914	-1.0123e-004
1915	-1.2725e-004
1916	-1.574e-004
1917	-1.9224e-004
1918	-2.3222e-004
1919	-2.7759e-004
1920	-3.2829e-004
1921	-3.8387e-004
1922	-4.4346e-004
1923	-5.0579e-004
1924	-5.6923e-004
1925	-6.3204e-004
1926	-6.9251e-004
1927	-7.4906e-004
1928	-7.9994e-004
1929	-8.434e-004
1930	-8.7563e-004
1931	8.0666e-005
1932	1.3357e-004
1933	2.9234e-005
1934	6.4588e-005
1935	2.9006e-006
1936	2.6736e-005
1937	-1.9141e-005
1938	-4.6093e-006
1939	-3.8568e-005
1940	-2.9706e-005
1941	-5.6995e-005
1942	-5.0208e-005
1943	-7.4865e-005
1944	-6.6879e-005
1945	-9.265e-005
1946	-8.0463e-005
1947	-1.1073e-004
1948	-9.1391e-005
1949	-1.2946e-004
1950	-9.9882e-005
1951	-1.492e-004
1952	-1.0595e-004
1953	-1.7069e-004
1954	-1.0947e-004
1955	-1.9636e-004
1956	-1.0996e-004
1957	-2.3081e-004
1958	-1.0574e-004
1959	3.0435e-004
1960	4.0822e-004
1961	1.576e-004
1962	1.8465e-004
1963	7.6805e-005
1964	9.2819e-005
1965	2.3707e-005
1966	4.0287e-005
1967	-8.9579e-006
1968	1.2353e-005
1969	-2.9557e-005
1970	-4.6628e-006
1971	-4.2144e-005
1972	-1.4416e-005
1973	-4.9356e-005
1974	-2.0146e-005
1975	-5.2679e-005
1976	-2.2971e-005
1977	-5.2998e-005
1978	-2.3709e-005
1979	-5.0846e-005
1980	-2.2697e-005
1981	-4.6655e-005
1982	-2.0103e-005
1983	-4.0967e-005
1984	-1.601e-005
1985	-3.4498e-005
1986	-1.0521e-005
1987	-7.2056e-006
1988	-9.0548e-006
1989	-1.0806e-005
1990	-1.249e-005
1991	-1.4119e-005
1992	-1.5695e-005
1993	-1.7217e-005
1994	-1.8682e-005
1995	-2.0084e-005
1996	-2.142e-005
1997	-2.2689e-005
1998	-2.3892e-005
1999	-2.5037e-005
2000	-2.6133e-005
2001	-2.719e-005
2002	-2.8215e-005
2003	-2.9201e-005
2004	-3.0105e-005
2005	-3.099e-005
2006	-5.2848e-006
2007	-6.8394e-006
2008	-8.3192e-006
2009	-9.6785e-006
2010	-1.0875e-005
2011	-1.1874e-005
2012	-1.2644e-005
2013	-1.3164e-005
2014	-1.3426e-005
2015	-1.3438e-005
2016	-1.3223e-005
2017	-1.2813e-005
2018	-1.2245e-005
2019	-1.1553e-005
2020	-1.076e-005
2021	-9.8753e-006
2022	-8.9008e-006
2023	-7.8286e-006
2024	-6.6491e-006
2025	-4.2209e-005
2026	-4.5393e-005
2027	-4.7528e-005
2028	-4.8548e-005
2029	-4.8603e-005
2030	-4.7859e-005
2031	-4.6484e-005
2032	-4.4626e-005
2033	-4.241e-005
2034	-3.9937e-005
2035	-3.7287e-005
2036	-3.4522e-005
2037	-3.169e-005
2038	-2.8824e-005
2039	-2.595e-005
2040	-2.3086e-005
2041	-2.025e-005
2042	-1.7461e-005
2043	-1.4764e-005
2044	-2.1099e-004
2045	-1.7657e-004
2046	-1.4796e-004
2047	-1.2519e-004
2048	-1.0745e-004
2049	-9.3841e-005
2050	-8.342e-005
2051	-7.5341e-005
2052	-6.8884e-005
2053	-6.3473e-005
2054	-5.8679e-005
2055	-5.4203e-005
2056	-4.9859e-005
2057	-4.554e-005
2058	-4.1194e-005
2059	-3.6797e-005
2060	-3.2327e-005
2061	-2.7752e-005
2062	-2.3056e-005
2063	1.6933e-005
2064	2.0812e-005
2065	1.411e-005
2066	1.8527e-005
2067	1.2233e-005
2068	1.6799e-005
2069	1.1047e-005
2070	1.5515e-005
2071	1.0316e-005
2072	1.458e-005
2073	9.8544e-006
2074	1.3902e-005
2075	9.5435e-006
2076	1.3401e-005
2077	9.3082e-006
2078	1.3012e-005
2079	9.101e-006
2080	1.2687e-005
2081	8.8913e-006
2082	1.2387e-005
2083	8.6587e-006
2084	1.2085e-005
2085	8.3902e-006
2086	1.1759e-005
2087	8.077e-006
2088	1.1392e-005
2089	7.7138e-006
2090	1.0971e-005
2091	7.2973e-006
2092	1.0487e-005
2093	6.8259e-006
2094	9.931e-006
2095	6.2992e-006
2096	9.2973e-006
2097	5.7175e-006
2098	8.5812e-006
2099	5.0815e-006
2100	7.7793e-006
2101	4.3923e-006
2102	6.8902e-006
2103	3.6514e-006
2104	5.9135e-006
2105	2.8605e-006
2106	4.8508e-006
2107	2.0215e-006
2108	3.7057e-006
2109	1.1373e-006
2110	2.4831e-006
2111	2.1113e-007
2112	1.1891e-006
2113	-7.5015e-007
2114	-1.7147e-007
2115	-1.7467e-006
2116	-1.5957e-006
2117	-2.8232e-006
2118	-3.0795e-006
2119	-4.1353e-006
2120	-4.4359e-006
2121	2.5064e-005
2122	2.5209e-005
2123	2.3259e-005
2124	2.3066e-005
2125	2.1841e-005
2126	2.1684e-005
2127	2.0755e-005
2128	2.0894e-005
2129	1.9943e-005
2130	2.0382e-005
2131	1.9315e-005
2132	1.9941e-005
2133	1.8788e-005
2134	1.9471e-005
2135	1.83e-005
2136	1.8923e-005
2137	1.7808e-005
2138	1.8272e-005
2139	1.7285e-005
2140	1.7508e-005
2141	1.6708e-005
2142	1.6628e-005
2143	1.6063e-005
2144	1.5629e-005
2145	1.534e-005
2146	1.4511e-005
2147	1.4529e-005
2148	1.3274e-005
2149	1.3626e-005
2150	1.1916e-005
2151	1.2624e-005
2152	1.0439e-005
2153	1.1519e-005
2154	8.8425e-006
2155	1.0307e-005
2156	7.1257e-006
2157	8.9858e-006
2158	5.2903e-006
2159	7.5538e-006
2160	3.3391e-006
2161	6.01e-006
2162	1.2771e-006
2163	4.3546e-006
2164	-8.8709e-007
2165	2.5891e-006
2166	-3.1409e-006
2167	7.1615e-007
2168	-5.466e-006
2169	-1.2606e-006
2170	-7.8375e-006
2171	-3.3387e-006
2172	-1.0224e-005
2173	-5.5168e-006
2174	-1.2586e-005
2175	-7.7745e-006
2176	-1.4969e-005
2177	-9.7912e-006
2178	-1.7411e-005
2179	5.8421e-005
2180	-8.3126e-004
2181	-1.0184e-003
2182	1.9014e-004
2183	-1.4845e-003
2184	-2.1249e-003
2185	-2.3959e-004
2186	-1.8811e-004
2187	2.033e-004
2188	-7.3798e-005
2189	1.936e-005
2190	5.4062e-004
2191	-4.93e-005
2192	-4.1989e-004
2193	3.2797e-005
2194	-3.3886e-004
2195	1.6603e-004
2196	-2.3496e-004
2197	4.1554e-005
2198	-7.0623e-004
2199	-8.7985e-004
2200	1.6305e-004
2201	-1.1394e-003
2202	-2.6877e-003
2203	6.841e-006
2204	-4.4217e-006
2205	-2.4124e-005
2206	-3.8939e-005
2207	-5.6876e-005
2208	-7.7842e-005
2209	-1.0328e-004
2210	-1.343e-004
2211	-1.7236e-004
2212	-2.2013e-004
2213	-2.8028e-004
2214	-3.6125e-004
2215	-4.7297e-004
2216	-6.2436e-004
2217	-9.3366e-004
2218	-7.4104e-004
2219	-3.071e-004
2220	-8.9762e-005
2221	4.4736e-005
2222	1.2669e-004
2223	1.7558e-004
2224	2.0402e-004
2225	2.1901e-004
2226	2.2545e-004
2227	2.2601e-004
2228	2.23e-004
2229	2.1573e-004
2230	2.122e-004
2231	1.8684e-004
2232	-1.9093e-003
2233	-8.1363e-004
2234	-7.3235e-004
2235	-6.7533e-004
2236	-6.3428e-004
2237	-6.046e-004
2238	-5.8455e-004
2239	-5.7252e-004
2240	-5.6646e-004
2241	-5.64e-004
2242	-5.6265e-004
2243	-5.5999e-004
2244	-5.5389e-004
2245	-5.4252e-004
2246	-5.2432e-004
2247	-4.9805e-004
2248	-4.6265e-004
2249	-4.1727e-004
2250	-3.6184e-004
2251	-2.9496e-004
2252	-1.8422e-004
2253	-1.8783e-004
2254	-1.6335e-004
2255	-1.511e-004
2256	-1.4118e-004
2257	-1.3689e-004
2258	-1.3658e-004
2259	-1.3967e-004
2260	-1.4531e-004
2261	-1.5283e-004
2262	-1.6199e-004
2263	-1.7151e-004
2264	-1.8513e-004
2265	-1.8513e-004
2266	-2.1748e-004
2267	-2.1822e-004
2268	-2.151e-004
2269	-2.4652e-004
2270	-2.52e-004
2271	-2.5777e-004
2272	-2.5969e-004
2273	-2.672e-004
2274	-2.6292e-004
2275	-2.6508e-004
2276	-2.5395e-004
2277	-2.4687e-004
2278	-2.2961e-004
2279	-2.1518e-004
2280	-1.8365e-004
2281	-2.261e-004
2282	-4.0086e-004
2283	-4.332e-004
2284	-3.6015e-004
2285	-3.0365e-004
2286	-1.4552e-004
2287	-8.3838e-005
2288	-3.784e-005
2289	-1.9309e-005
2290	1.7105e-005
2291	5.4248e-005
2292	7.8967e-005
2293	1.8858e-004
2294	1.6046e-004
2295	1.0628e-004
2296	-3.0261e-004
2297	-1.6028e-003
2298	-9.3393e-004
2299	-3.222e-003
2300	-4.126e-003
2301	-1.4612e-003
2302	-9.9479e-004
2303	-6.5861e-004
2304	-4.5435e-004
2305	-3.0938e-004
2306	-2.0257e-004
2307	-1.1834e-004
2308	-4.8236e-005
2309	1.3178e-005
2310	6.9324e-005
2311	1.219e-004
2312	1.7271e-004
2313	2.1835e-004
2314	2.6761e-004
2315	2.0965e-004
2316	1.3548e-004
2317	3.9401e-005
2318	-8.8263e-005
2319	-2.3739e-004
2320	-4.0345e-004
2321	-5.8264e-004
2322	-7.7164e-004
2323	-9.6731e-004
2324	-1.1666e-003
2325	-1.3664e-003
2326	-1.5637e-003
2327	-1.7558e-003
2328	-1.9399e-003
2329	-2.1139e-003
2330	-2.2761e-003
2331	-2.4244e-003
2332	-2.5564e-003
2333	-2.6684e-003
2334	-2.7611e-003
2335	1.0092e-004
2336	4.9942e-005
2337	1.0952e-005
2338	2.1264e-005
2339	1.4059e-005
2340	6.4882e-005
2341	9.6728e-005
2342	1.2898e-004
2343	1.5824e-004
2344	1.8717e-004
2345	2.172e-004
2346	2.4995e-004
2347	2.8672e-004
2348	3.2844e-004
2349	3.7519e-004
2350	4.2563e-004
2351	4.7479e-004
2352	5.1387e-004
2353	5.4949e-004
2354	5.3829e-004
2355	5.2528e-004
2356	5.1003e-004
2357	4.9243e-004
2358	4.7239e-004
2359	4.4987e-004
2360	4.2485e-004
2361	3.9735e-004
2362	3.6743e-004
2363	3.3514e-004
2364	3.0057e-004
2365	2.6381e-004
2366	2.2494e-004
2367	1.84e-004
2368	1.409e-004
2369	9.5373e-005
2370	4.6674e-005
2371	-4.6222e-006
2372	-9.9081e-005
2373	-1.3807e-004
2374	-1.7752e-004
2375	-2.1552e-004
2376	-2.5182e-004
2377	-2.862e-004
2378	-3.1893e-004
2379	-3.512e-004
2380	-3.8557e-004
2381	-4.2649e-004
2382	-4.8015e-004
2383	-5.5014e-004
2384	-6.2998e-004
2385	-5.6285e-004
2386	-4.7532e-004
2387	-4.0203e-004
2388	-4.5567e-004
2389	-4.6828e-004
2390	-4.2835e-004
2391	-4.7557e-004
2392	-3.252e-004
2393	-4.6506e-004
2394	-3.1979e-004
2395	-3.9353e-004
2396	-3.3422e-004
2397	-3.5876e-004
2398	-3.3406e-004
2399	-3.7253e-004
2400	-3.4362e-004
2401	-6.7478e-004
2402	-6.3865e-004
2403	-5.8291e-004
2404	-5.1491e-004
2405	-4.3946e-004
2406	-3.5908e-004
2407	-2.7578e-004
2408	-1.9181e-004
2409	-1.0979e-004
2410	-3.2605e-005
2411	3.6841e-005
2412	9.5863e-005
2413	1.422e-004
2414	1.7416e-004
2415	1.9065e-004
2416	1.9116e-004
2417	1.7567e-004
2418	1.4476e-004
2419	1.0004e-004
2420	1.1407e-005
2421	-6.8301e-006
2422	-3.079e-005
2423	-5.5686e-005
2424	-8.1121e-005
2425	-1.0603e-004
2426	-1.3016e-004
2427	-1.5328e-004
2428	-1.7531e-004
2429	-1.9627e-004
2430	-2.1617e-004
2431	-2.3505e-004
2432	-2.5093e-004
2433	-2.6271e-004
2434	-2.6606e-004
2435	-2.892e-004
2436	-3.2281e-004
2437	-3.0476e-004
2438	-3.1184e-004
2439	-3.2561e-004
2440	-3.0752e-004
2441	-3.365e-004
2442	-2.9456e-004
2443	-3.2286e-004
2444	-2.8219e-004
2445	-2.9211e-004
2446	-2.606e-004
2447	-2.7432e-004
2448	-2.5917e-004
2449	-1.0647e-003
2450	-1.0369e-003
2451	-9.8093e-004
2452	-8.9945e-004
2453	-7.9617e-004
2454	-6.7801e-004
2455	-5.5273e-004
2456	-4.2765e-004
2457	-3.0879e-004
2458	-2.0048e-004
2459	-1.053e-004
2460	-2.4273e-005
2461	4.2751e-005
2462	9.6654e-005
2463	1.3859e-004
2464	1.6958e-004
2465	1.9011e-004
2466	1.9975e-004
2467	1.9758e-004
2468	1.3803e-004
2469	1.1047e-004
2470	9.6596e-005
2471	7.9345e-005
2472	5.8311e-005
2473	3.2148e-005
2474	6.1878e-007
2475	-3.6326e-005
2476	-7.8161e-005
2477	-1.236e-004
2478	-1.7038e-004
2479	-2.1439e-004
2480	-2.5418e-004
2481	-2.8773e-004
2482	-5.4961e-004
2483	7.8724e-004
2484	8.7982e-004
2485	-8.685e-005
2486	-2.6035e-004
2487	-4.633e-004
2488	-8.15e-005
2489	-4.0402e-004
2490	-1.2817e-004
2491	-2.5979e-004
2492	-2.0448e-004
2493	-2.1848e-004
2494	-2.239e-004
2495	-2.1517e-004
2496	-2.5392e-004
2497	-2.1948e-005
2498	5.1289e-004
2499	3.8361e-004
2500	-1.6238e-004
